Mod:Item:MetaData, Localized Name
enderio:block_death_pouch, Death Urn
enderio:item_owl_egg, Owl Egg
enderio:block_alloy_endergy:0, Crude Steel Block
enderio:block_alloy_endergy:1, Crystalline Alloy Block
enderio:block_alloy_endergy:2, Melodic Alloy Block
enderio:block_alloy_endergy:3, Stellar Alloy Block
enderio:block_alloy_endergy:4, Crystalline Pink Slime Block
enderio:block_alloy_endergy:5, Energetic Silver Block
enderio:block_alloy_endergy:6, Vivid Alloy Block
enderio:item_alloy_endergy_ingot:0, Crude Steel Ingot
enderio:item_alloy_endergy_ingot:1, Crystalline Alloy Ingot
enderio:item_alloy_endergy_ingot:2, Melodic Alloy Ingot
enderio:item_alloy_endergy_ingot:3, Stellar Alloy Ingot
enderio:item_alloy_endergy_ingot:4, Crystalline Pink Slime Ingot
enderio:item_alloy_endergy_ingot:5, Energetic Silver Ingot
enderio:item_alloy_endergy_ingot:6, Vivid Alloy Ingot
enderio:item_alloy_endergy_nugget:0, Crude Steel Nugget
enderio:item_alloy_endergy_nugget:1, Crystalline Alloy Nugget
enderio:item_alloy_endergy_nugget:2, Melodic Alloy Nugget
enderio:item_alloy_endergy_nugget:3, Stellar Alloy Nugget
enderio:item_alloy_endergy_nugget:4, Crystalline Pink Slime Nugget
enderio:item_alloy_endergy_nugget:5, Energetic Silver Nugget
enderio:item_alloy_endergy_nugget:6, Vivid Alloy Nugget
enderio:item_alloy_endergy_ball:0, Crude Steel Grinding Ball
enderio:item_alloy_endergy_ball:1, Crystalline Alloy Grinding Ball
enderio:item_alloy_endergy_ball:2, Melodic Alloy Grinding Ball
enderio:item_alloy_endergy_ball:3, Stellar Alloy Grinding Ball
enderio:item_alloy_endergy_ball:4, Crystalline Pink Slime Grinding Ball
enderio:item_alloy_endergy_ball:5, Energetic Silver Grinding Ball
enderio:item_alloy_endergy_ball:6, Vivid Alloy Grinding Ball
enderio:item_item_conduit:0, Item Conduit
enderio:item_liquid_conduit:0, Fluid Conduit
enderio:item_liquid_conduit:1, Pressurized Fluid Conduit
enderio:item_liquid_conduit:2, Ender Fluid Conduit
enderio:item_power_conduit:0, Energy Conduit
enderio:item_power_conduit:1, Enhanced Energy Conduit
enderio:item_power_conduit:2, Ender Energy Conduit
enderio:item_redstone_conduit:0, Redstone Conduit
enderio:item_extract_speed_upgrade:0, Extract Speed Upgrade
enderio:item_extract_speed_downgrade:0, Extract Speed Downgrade
enderio:item_me_conduit:0, ME Conduit
enderio:item_me_conduit:1, Dense ME Conduit
enderio:item_opencomputers_conduit:0, OC Conduit
enderio:block_inventory_panel, Inventory Panel
enderio:block_inventory_panel_sensor, Inventory Sensor
enderio:block_inventory_chest_tiny, Tiny Inventory System Storage
enderio:block_inventory_chest_small, Small Inventory System Storage
enderio:block_inventory_chest_medium, Medium Inventory System Storage
enderio:block_inventory_chest_big, Big Inventory System Storage
enderio:block_inventory_chest_large, Large Inventory System Storage
enderio:block_inventory_chest_huge, Huge Inventory System Storage
enderio:block_inventory_chest_enormous, Enormous Inventory System Storage
enderio:block_inventory_chest_warehouse, Inventory System Storage Warehouse
enderio:block_inventory_chest_warehouse13, Inventory System Storage Extended Warehouse
enderio:item_inventory_remote:0, Inventory Panel Remote
enderio:item_inventory_remote:0, Inventory Panel Remote
enderio:item_inventory_remote:1, Advanced Inventory Panel Remote
enderio:item_inventory_remote:1, Advanced Inventory Panel Remote
enderio:item_inventory_remote:2, Ender Inventory Panel Remote
enderio:item_inventory_remote:2, Ender Inventory Panel Remote
enderio:item_data_conduit:0, Data Conduit
enderio:block_simple_furnace, Simple Powered Furnace
enderio:block_simple_alloy_smelter, Simple Alloy Smelter
enderio:block_alloy_smelter, Alloy Smelter
enderio:block_enhanced_alloy_smelter, Enhanced Alloy Smelter
enderio:block_buffer:0, Item Buffer
enderio:block_buffer:1, Power Buffer
enderio:block_buffer:2, Omni Buffer
enderio:block_buffer:3, Creative Buffer
enderio:block_enchanter, Enchanter
enderio:block_farm_station, Farming Station
enderio:block_combustion_generator, Combustion Generator
enderio:block_enhanced_combustion_generator, Enhanced Combustion Generator
enderio:block_simple_stirling_generator, Simple Stirling Generator
enderio:block_stirling_generator, Stirling Generator
enderio:block_zombie_generator, Zombie Generator
enderio:block_franken_zombie_generator, Frank'n'Zombie Generator
enderio:block_ender_generator, Ender Generator
enderio:block_lava_generator, Lava Heat Exchanger
enderio:block_killer_joe, Killer Joe
enderio:block_electric_light:0, Electric Light
enderio:block_electric_light:1, Electric Light (Inverted)
enderio:block_electric_light:2, Light
enderio:block_electric_light:3, Light (Inverted)
enderio:block_electric_light:4, Wireless Light
enderio:block_electric_light:5, Wireless Light (Inverted)
enderio:block_attractor_obelisk, Attractor Obelisk
enderio:block_aversion_obelisk, Aversion Obelisk
enderio:block_inhibitor_obelisk, Inhibitor Obelisk
enderio:block_relocator_obelisk, Relocator Obelisk
enderio:block_weather_obelisk, Weather Obelisk
enderio:block_experience_obelisk, Experience Obelisk
enderio:block_painter, Painting Machine
enderio:block_reservoir, Endervoir
enderio:block_omni_reservoir, Omnivoir
enderio:block_simple_sag_mill, Simple SAG Mill
enderio:block_sag_mill, SAG Mill
enderio:block_enhanced_sag_mill, Enhanced SAG Mill
enderio:block_slice_and_splice, Slice'N'Splice
enderio:block_solar_panel:0, Simple Photovoltaic Cell
enderio:block_solar_panel:1, Photovoltaic Cell
enderio:block_solar_panel:2, Advanced Photovoltaic Cell
enderio:block_solar_panel:3, Vibrant Photovoltaic Cell
enderio:block_soul_binder, Soul Binder
enderio:block_powered_spawner, Powered Spawner
enderio:block_vat, The Vat
enderio:block_enhanced_vat, The Enhanced Vat
enderio:block_simple_wired_charger, Simple Wired Charger
enderio:block_wired_charger, Wired Charger
enderio:block_enhanced_wired_charger, Enhanced Wired Charger
enderio:block_wireless_charger, Wireless Charger
enderio:block_normal_wireless_charger, Wireless Charging Antenna
enderio:block_enhanced_wireless_charger, Enhanced Wireless Charging Antenna
enderio:block_wireless_charger_extension, Wireless Charging Antenna Extension
enderio:block_tank:0, Fluid Tank
enderio:block_tank:1, Pressurized Fluid Tank
enderio:block_transceiver, Dimensional Transceiver
enderio:block_vacuum_chest, Vacuum Chest
enderio:block_xp_vacuum, XP Vacuum
enderio:block_niard, The Niard
enderio:block_travel_anchor, Travel Anchor
enderio:block_tele_pad, Telepad Block
enderio:block_dialing_device, Dialing Device
enderio:block_impulse_hopper, Impulse Hopper
enderio:block_simple_crafter, Simple Crafter
enderio:block_crafter, Crafter
enderio:block_creative_spawner, Creative Spawner
enderio:block_cap_bank:0, Creative Capacitor Bank
enderio:block_cap_bank:1, Basic Capacitor Bank
enderio:block_cap_bank:1, Basic Capacitor Bank
enderio:block_cap_bank:2, Capacitor Bank
enderio:block_cap_bank:2, Capacitor Bank
enderio:block_cap_bank:3, Vibrant Capacitor Bank
enderio:block_cap_bank:3, Vibrant Capacitor Bank
enderio:block_gauge, Energy Gauge
enderio:block_power_monitor, Power Monitor
enderio:block_advanced_power_monitor, Graphical Power Monitor
enderio:item_gas_conduit:0, Gas Conduit
enderio:item_gas_conduit:1, Pressurized Gas Conduit
enderio:item_gas_conduit:2, Ender Gas Conduit
gasconduits:item_gas_filter:0, Gas Filter
twilightforest:naga_scale, Naga Scale
twilightforest:naga_chestplate, Naga Scale Tunic
twilightforest:naga_leggings, Naga Scale Leggings
twilightforest:twilight_scepter, Scepter of Twilight
twilightforest:lifedrain_scepter, Scepter of Life Draining
twilightforest:zombie_scepter, Zombie Scepter
twilightforest:shield_scepter, Scepter of Fortification
twilightforest:ore_meter, Ore Meter [WIP]
twilightforest:magic_map:0, Magic Map
twilightforest:maze_map:0, Maze Map
twilightforest:ore_map:0, Maze/Ore Map
twilightforest:raven_feather, Raven Feather
twilightforest:magic_map_focus, Magic Map Focus
twilightforest:maze_map_focus, Maze Map Focus
twilightforest:liveroot, Liveroot
twilightforest:ironwood_raw, Raw Ironwood Materials
twilightforest:ironwood_ingot, Ironwood Ingot
twilightforest:ironwood_helmet, Ironwood Helm
twilightforest:ironwood_chestplate, Ironwood Plate
twilightforest:ironwood_leggings, Ironwood Legs
twilightforest:ironwood_boots, Ironwood Boots
twilightforest:ironwood_sword, Ironwood Sword
twilightforest:ironwood_shovel, Ironwood Shovel
twilightforest:ironwood_pickaxe, Ironwood Pick
twilightforest:ironwood_axe, Ironwood Axe
twilightforest:ironwood_hoe, Ironwood Hoe
twilightforest:torchberries, Torchberries
twilightforest:raw_venison, Raw Venison
twilightforest:cooked_venison, Venison Steak
twilightforest:hydra_chop, Hydra Chop
twilightforest:fiery_blood, Fiery Blood
twilightforest:fiery_tears, Fiery Tears
twilightforest:trophy:0, Naga Trophy
twilightforest:trophy:1, Twilight Lich Trophy
twilightforest:trophy:2, Hydra Trophy
twilightforest:trophy:3, Ur-Ghast Trophy
twilightforest:trophy:4, Knight Phantom Trophy
twilightforest:trophy:5, Snow Queen Trophy
twilightforest:trophy:6, Minoshroom Trophy
twilightforest:trophy:8, Questing Ram Trophy
twilightforest:fiery_ingot, Fiery Ingot
twilightforest:fiery_helmet, Fiery Helm
twilightforest:fiery_chestplate, Fiery Plate
twilightforest:fiery_leggings, Fiery Legs
twilightforest:fiery_boots, Fiery Boots
twilightforest:fiery_sword, Fiery Sword
twilightforest:fiery_pickaxe, Fiery Pick
twilightforest:steeleaf_ingot, Steeleaf
twilightforest:steeleaf_helmet, Steeleaf Helm
twilightforest:steeleaf_chestplate, Steeleaf Plate
twilightforest:steeleaf_leggings, Steeleaf Legs
twilightforest:steeleaf_boots, Steeleaf Boots
twilightforest:steeleaf_sword, Steeleaf Sword
twilightforest:steeleaf_shovel, Steeleaf Shovel
twilightforest:steeleaf_pickaxe, Steeleaf Pick
twilightforest:steeleaf_axe, Steeleaf Axe
twilightforest:steeleaf_hoe, Steeleaf Hoe
twilightforest:minotaur_axe_gold, Golden Minotaur Axe
twilightforest:minotaur_axe, Diamond Minotaur Axe
twilightforest:mazebreaker_pickaxe, Mazebreaker
twilightforest:transformation_powder, Transformation Powder
twilightforest:raw_meef, Raw Meef
twilightforest:cooked_meef, Meef Steak
twilightforest:meef_stroganoff, Meef Stroganoff
twilightforest:maze_wafer, Maze Wafer
twilightforest:magic_map_empty, Blank Magic Map
twilightforest:maze_map_empty, Blank Maze Map
twilightforest:ore_map_empty, Blank Maze/Ore Map
twilightforest:ore_magnet, Ore Magnet
twilightforest:crumble_horn, Crumble Horn
twilightforest:peacock_fan, Peacock Feather Fan
twilightforest:moonworm_queen, Moonworm Queen
twilightforest:charm_of_life_1, Charm of Life I
twilightforest:charm_of_life_2, Charm of Life II
twilightforest:charm_of_keeping_1, Charm of Keeping I
twilightforest:charm_of_keeping_2, Charm of Keeping II
twilightforest:charm_of_keeping_3, Charm of Keeping III
twilightforest:tower_key, Tower Key
twilightforest:borer_essence, Borer Essence
twilightforest:carminite, Carminite
twilightforest:experiment_115, Experiment 115
twilightforest:armor_shard, Armor Shard
twilightforest:knightmetal_ingot, Knightmetal Ingot
twilightforest:armor_shard_cluster, Armor Shard Cluster
twilightforest:knightmetal_helmet, Knightly Helm
twilightforest:knightmetal_chestplate, Knightly Plate
twilightforest:knightmetal_leggings, Knightly Greaves
twilightforest:knightmetal_boots, Knightly Boots
twilightforest:knightmetal_sword, Knightly Sword
twilightforest:knightmetal_pickaxe, Knightly Pick
twilightforest:knightmetal_axe, Knightly Axe
twilightforest:knightmetal_shield, Knightly Shield
twilightforest:phantom_helmet, Phantom Helm
twilightforest:phantom_chestplate, Phantom Plate
twilightforest:lamp_of_cinders, Lamp of Cinders
twilightforest:alpha_fur, Alpha Yeti Fur
twilightforest:yeti_helmet, Yeti Horned Helm
twilightforest:yeti_chestplate, Yeti Jacket
twilightforest:yeti_leggings, Yeti Leggings
twilightforest:yeti_boots, Yeti Boots
twilightforest:ice_bomb, Ice Bomb
twilightforest:arctic_fur, Arctic Fur
twilightforest:arctic_helmet, Arctic Hood
twilightforest:arctic_chestplate, Arctic Jacket
twilightforest:arctic_leggings, Arctic Leggings
twilightforest:arctic_boots, Arctic Boots
twilightforest:magic_beans, Magic Beans
twilightforest:giant_pickaxe, Giant's Pickaxe
twilightforest:giant_sword, Giant's Sword
twilightforest:triple_bow, Tri-bow
twilightforest:seeker_bow, Seeker Bow
twilightforest:ice_bow, Ice Bow
twilightforest:ender_bow, Ender Bow
twilightforest:ice_sword, Ice Sword
twilightforest:glass_sword, Glass Sword
twilightforest:knightmetal_ring, Knightmetal Loop
twilightforest:block_and_chain, Block and Chain
twilightforest:cube_talisman, Talisman of the Cube
twilightforest:cube_of_annihilation, Cube of Annihilation
twilightforest:moon_dial, Moon Dial
twilightforest:twilight_log:0, Twilight Oak Wood
twilightforest:twilight_log:1, Canopy Tree Wood
twilightforest:twilight_log:2, Mangrove Wood
twilightforest:twilight_log:3, Darkwood
twilightforest:root:0, Roots
twilightforest:root:1, Liveroots
twilightforest:twilight_leaves:0, Twilight Oak Leaves
twilightforest:twilight_leaves:1, Canopy Tree Leaves
twilightforest:twilight_leaves:2, Mangrove Leaves
twilightforest:twilight_leaves:3, Rainbow Oak Leaves
twilightforest:firefly, Firefly
twilightforest:cicada, Cicada
twilightforest:maze_stone:0, Mazestone
twilightforest:maze_stone:1, Mazestone Brick
twilightforest:maze_stone:2, Chiseled Mazestone
twilightforest:maze_stone:3, Decorative Mazestone Brick
twilightforest:maze_stone:4, Cracked Mazestone Brick
twilightforest:maze_stone:5, Mossy Mazestone Brick
twilightforest:maze_stone:6, Mazestone Mosaic
twilightforest:maze_stone:7, Mazestone Border
twilightforest:hedge:0, Hedge
twilightforest:boss_spawner:0, Naga Spawner
twilightforest:boss_spawner:1, Lich Spawner
twilightforest:boss_spawner:2, Hydra Spawner
twilightforest:boss_spawner:3, Ur-Ghast Spawner
twilightforest:boss_spawner:4, Knight Phantoms Spawner
twilightforest:boss_spawner:5, Snow Queen Spawner
twilightforest:boss_spawner:6, Minoshroom Spawner
twilightforest:boss_spawner:7, Alpha Yeti Spawner
twilightforest:boss_spawner:9, tile.twilightforest.BossSpawner.9.name
twilightforest:firefly_jar, Firefly Jar
twilightforest:twilight_plant:0, Moss Patch
twilightforest:twilight_plant:1, Mayapple
twilightforest:twilight_plant:2, Clover Patch [WIP]
twilightforest:twilight_plant:3, Fiddlehead
twilightforest:twilight_plant:4, Mushgloom
twilightforest:twilight_plant:5, Forest Grass
twilightforest:twilight_plant:6, Dried Bush
twilightforest:twilight_plant:7, Torchberry Plant
twilightforest:twilight_plant:8, Root Strands
twilightforest:twilight_plant:9, Leaf Pile
twilightforest:uncrafting_table, Uncrafting Table
twilightforest:fire_jet:0, Smoking Block
twilightforest:fire_jet:3, Fire Jet
twilightforest:fire_jet:1, Encased Smoker
twilightforest:fire_jet:6, Encased Fire Jet
twilightforest:naga_stone:0, Nagastone Head
twilightforest:naga_stone:1, Nagastone
twilightforest:twilight_sapling:0, Sickly Twilight Oak Sapling
twilightforest:twilight_sapling:1, Canopy Tree Sapling
twilightforest:twilight_sapling:2, Twilight Mangrove Sapling
twilightforest:twilight_sapling:3, Darkwood Sapling
twilightforest:twilight_sapling:4, Robust Twilight Oak Sapling
twilightforest:twilight_sapling:5, Tree of Time Sapling
twilightforest:twilight_sapling:6, Tree of Transformation Sapling
twilightforest:twilight_sapling:7, Miner's Tree Sapling
twilightforest:twilight_sapling:8, Sorting Tree Sapling
twilightforest:twilight_sapling:9, Rainbow Oak Sapling
twilightforest:moonworm, Moonworm
twilightforest:magic_log:0, Timewood
twilightforest:magic_log:1, Transwood
twilightforest:magic_log:2, Minewood
twilightforest:magic_log:3, Sortingwood
twilightforest:magic_leaves:0, Timewood Leaves
twilightforest:magic_leaves:1, Leaves of Transformation
twilightforest:magic_leaves:2, Miner's Leaves
twilightforest:magic_leaves:3, Sorting Leaves
twilightforest:magic_log_core:0, Timewood Clock
twilightforest:magic_log_core:1, Heart of Transformation
twilightforest:magic_log_core:2, Minewood Core
twilightforest:magic_log_core:3, Sortingwood Engine
twilightforest:tower_wood:0, Towerwood Planks
twilightforest:tower_wood:1, Encased Towerwood
twilightforest:tower_wood:2, Cracked Towerwood
twilightforest:tower_wood:3, Mossy Towerwood
twilightforest:tower_wood:4, Infested Towerwood
twilightforest:tower_device:0, Reappearing Block
twilightforest:tower_device:2, Vanishing Block
twilightforest:tower_device:4, Locked Vanishing Block
twilightforest:tower_device:5, Unlocked Vanishing Block
twilightforest:tower_device:6, Carminite Builder
twilightforest:tower_device:9, Anti-builder
twilightforest:tower_device:10, Ghast Trap
twilightforest:tower_device:12, Carminite Reactor
twilightforest:stronghold_shield, Stronghold Shield
twilightforest:trophy_pedestal:0, Trophy Pedestal
twilightforest:aurora_block, Aurora Block
twilightforest:underbrick:0, Underbrick
twilightforest:underbrick:1, Mossy Underbrick
twilightforest:underbrick:2, Cracked Underbrick
twilightforest:underbrick:3, Underbrick Floor
twilightforest:thorns:0, Thorns
twilightforest:thorns:1, Green Thorns
twilightforest:burnt_thorns, Burnt Thorns
twilightforest:thorn_rose, Thorn Rose
twilightforest:twilight_leaves_3:0, Thorn Leaves
twilightforest:twilight_leaves_3:1, Beanstalk Leaves
twilightforest:deadrock:0, Weathered Deadrock
twilightforest:deadrock:1, Cracked Deadrock
twilightforest:deadrock:2, Deadrock
twilightforest:dark_leaves, Darkwood Leaves
twilightforest:aurora_pillar, Aurora Pillar
twilightforest:aurora_slab:0, Aurora Slab
twilightforest:trollsteinn, Trollsteinn
twilightforest:wispy_cloud, Wispy Cloud
twilightforest:fluffy_cloud, Fluffy Cloud
twilightforest:giant_cobblestone, Giant Cobblestone
twilightforest:giant_log, Giant Log
twilightforest:giant_leaves, Giant Leaves
twilightforest:giant_obsidian, Giant Obsidian
twilightforest:uberous_soil, Uberous Soil
twilightforest:huge_stalk, Huge Stalk
twilightforest:huge_mushgloom, Huge Mushgloom
twilightforest:trollvidr, Trollvidr
twilightforest:unripe_trollber, Unripe Trollber
twilightforest:trollber, Trollber
twilightforest:knightmetal_block, Block of Knightmetal
twilightforest:huge_lilypad, Huge Lily Pad
twilightforest:huge_waterlily, Huge Water Lily
twilightforest:slider:0, Slide Trap
twilightforest:slider:1, Slide Trap 1
twilightforest:slider:2, Slide Trap 2
twilightforest:slider:3, Slide Trap 3
